"","sample_id","sampleID","seq_depth","db_name","metric","value","pretty_metric","siteID"
"2752","SJER_046-M-20170316-COMP_soil_microbe_db_filtered","SJER_046-M-20170316-COMP",24855715,"soil_microbe_db","percent_classified",0.06147274379353,"% reads classified","SJER"
"2753","SJER_046-M-20180222-COMP_soil_microbe_db_filtered","SJER_046-M-20180222-COMP",5481999,"soil_microbe_db","percent_passing",0.157530309655292,"% reads classified at
 high quality","SJER"
"2754","SJER_046-M-20180222-COMP_soil_microbe_db_filtered","SJER_046-M-20180222-COMP",5481999,"soil_microbe_db","percent_classified",0.0487134346430928,"% reads classified","SJER"
"2755","SJER_046-M-20190311-COMP_soil_microbe_db_filtered","SJER_046-M-20190311-COMP",999358,"soil_microbe_db","percent_passing",0.13831880067003,"% reads classified at
 high quality","SJER"
"2756","SJER_046-M-20190311-COMP_soil_microbe_db_filtered","SJER_046-M-20190311-COMP",999358,"soil_microbe_db","percent_classified",0.0361001763131931,"% reads classified","SJER"
"2757","SJER_046-M-20210310-COMP_soil_microbe_db_filtered","SJER_046-M-20210310-COMP",284497,"soil_microbe_db","percent_passing",0.117097895584136,"% reads classified at
 high quality","SJER"
"2758","SJER_046-M-20210310-COMP_soil_microbe_db_filtered","SJER_046-M-20210310-COMP",284497,"soil_microbe_db","percent_classified",0.0251215302797569,"% reads classified","SJER"
"2759","SJER_047-M-20170315-COMP_soil_microbe_db_filtered","SJER_047-M-20170315-COMP",15664450,"soil_microbe_db","percent_passing",0.16386671731213,"% reads classified at
 high quality","SJER"
"2760","SJER_047-M-20170315-COMP_soil_microbe_db_filtered","SJER_047-M-20170315-COMP",15664450,"soil_microbe_db","percent_classified",0.0582715001165058,"% reads classified","SJER"
"2761","SJER_047-M-20180220-COMP_soil_microbe_db_filtered","SJER_047-M-20180220-COMP",6180308,"soil_microbe_db","percent_passing",0.162954823610733,"% reads classified at
 high quality","SJER"
"2762","SJER_047-M-20180220-COMP_soil_microbe_db_filtered","SJER_047-M-20180220-COMP",6180308,"soil_microbe_db","percent_classified",0.0563078733292904,"% reads classified","SJER"
"2763","SJER_047-M-20190313-COMP_soil_microbe_db_filtered","SJER_047-M-20190313-COMP",1725515,"soil_microbe_db","percent_passing",0.169250339753639,"% reads classified at
 high quality","SJER"
"2764","SJER_047-M-20190313-COMP_soil_microbe_db_filtered","SJER_047-M-20190313-COMP",1725515,"soil_microbe_db","percent_classified",0.0686050251663996,"% reads classified","SJER"
"2765","SJER_047-M-20210311-COMP_soil_microbe_db_filtered","SJER_047-M-20210311-COMP",404031,"soil_microbe_db","percent_passing",0.121099618593623,"% reads classified at
 high quality","SJER"
"2766","SJER_047-M-20210311-COMP_soil_microbe_db_filtered","SJER_047-M-20210311-COMP",404031,"soil_microbe_db","percent_classified",0.0283072338508679,"% reads classified","SJER"
"2767","SJER_048-M-20170314-COMP_soil_microbe_db_filtered","SJER_048-M-20170314-COMP",15187081,"soil_microbe_db","percent_passing",0.159143090104017,"% reads classified at
 high quality","SJER"
"2768","SJER_048-M-20170314-COMP_soil_microbe_db_filtered","SJER_048-M-20170314-COMP",15187081,"soil_microbe_db","percent_classified",0.052207267479511,"% reads classified","SJER"
"2769","SJER_048-M-20180220-COMP_soil_microbe_db_filtered","SJER_048-M-20180220-COMP",6162509,"soil_microbe_db","percent_passing",0.170038372357752,"% reads classified at
 high quality","SJER"
"2770","SJER_048-M-20180220-COMP_soil_microbe_db_filtered","SJER_048-M-20180220-COMP",6162509,"soil_microbe_db","percent_classified",0.0623265621194225,"% reads classified","SJER"
"2771","SJER_048-M-20190313-COMP_soil_microbe_db_filtered","SJER_048-M-20190313-COMP",1175545,"soil_microbe_db","percent_passing",0.152812525254244,"% reads classified at
 high quality","SJER"
"2772","SJER_048-M-20190313-COMP_soil_microbe_db_filtered","SJER_048-M-20190313-COMP",1175545,"soil_microbe_db","percent_classified",0.0524752348910505,"% reads classified","SJER"
"2773","SJER_048-M-20210310-COMP_soil_microbe_db_filtered","SJER_048-M-20210310-COMP",380032,"soil_microbe_db","percent_passing",0.11918470023577,"% reads classified at
 high quality","SJER"
"2774","SJER_048-M-20210310-COMP_soil_microbe_db_filtered","SJER_048-M-20210310-COMP",380032,"soil_microbe_db","percent_classified",0.028239727180869,"% reads classified","SJER"
"2775","SOAP_001-M-20180529-COMP_soil_microbe_db_filtered","SOAP_001-M-20180529-COMP",6173280,"soil_microbe_db","percent_passing",0.161759712826893,"% reads classified at
 high quality","SOAP"
"2776","SOAP_001-M-20180529-COMP_soil_microbe_db_filtered","SOAP_001-M-20180529-COMP",6173280,"soil_microbe_db","percent_classified",0.062402158981935,"% reads classified","SOAP"
"2777","SOAP_002-M-20180531-COMP_soil_microbe_db_filtered","SOAP_002-M-20180531-COMP",5346151,"soil_microbe_db","percent_passing",0.159161796963834,"% reads classified at
 high quality","SOAP"
"2778","SOAP_002-M-20180531-COMP_soil_microbe_db_filtered","SOAP_002-M-20180531-COMP",5346151,"soil_microbe_db","percent_classified",0.0564656703486303,"% reads classified","SOAP"
"2779","SOAP_003-M-20180531-COMP_soil_microbe_db_filtered","SOAP_003-M-20180531-COMP",792619,"soil_microbe_db","percent_passing",0.130800548561162,"% reads classified at
 high quality","SOAP"
"2780","SOAP_003-M-20180531-COMP_soil_microbe_db_filtered","SOAP_003-M-20180531-COMP",792619,"soil_microbe_db","percent_classified",0.0282355078543411,"% reads classified","SOAP"
"2781","SOAP_004-M-20180530-COMP_soil_microbe_db_filtered","SOAP_004-M-20180530-COMP",6208550,"soil_microbe_db","percent_passing",0.167768480563094,"% reads classified at
 high quality","SOAP"
"2782","SOAP_004-M-20180530-COMP_soil_microbe_db_filtered","SOAP_004-M-20180530-COMP",6208550,"soil_microbe_db","percent_classified",0.0731120793099838,"% reads classified","SOAP"
"2783","SOAP_005-M-20180529-COMP_soil_microbe_db_filtered","SOAP_005-M-20180529-COMP",8143950,"soil_microbe_db","percent_passing",0.170169880708993,"% reads classified at
 high quality","SOAP"
"2784","SOAP_005-M-20180529-COMP_soil_microbe_db_filtered","SOAP_005-M-20180529-COMP",8143950,"soil_microbe_db","percent_classified",0.0667258517058675,"% reads classified","SOAP"
"2785","SOAP_031-M-20180531-COMP_soil_microbe_db_filtered","SOAP_031-M-20180531-COMP",7922676,"soil_microbe_db","percent_passing",0.160797058973508,"% reads classified at
 high quality","SOAP"
"2786","SOAP_031-M-20180531-COMP_soil_microbe_db_filtered","SOAP_031-M-20180531-COMP",7922676,"soil_microbe_db","percent_classified",0.0607881730869721,"% reads classified","SOAP"
"2787","SOAP_043-M-20180531-COMP_soil_microbe_db_filtered","SOAP_043-M-20180531-COMP",8953687,"soil_microbe_db","percent_passing",0.166340748788739,"% reads classified at
 high quality","SOAP"
"2788","SOAP_043-M-20180531-COMP_soil_microbe_db_filtered","SOAP_043-M-20180531-COMP",8953687,"soil_microbe_db","percent_classified",0.0640607606676445,"% reads classified","SOAP"
"2789","SOAP_044-M-20180530-COMP_soil_microbe_db_filtered","SOAP_044-M-20180530-COMP",6205054,"soil_microbe_db","percent_passing",0.155930633319227,"% reads classified at
 high quality","SOAP"
"2790","SOAP_044-M-20180530-COMP_soil_microbe_db_filtered","SOAP_044-M-20180530-COMP",6205054,"soil_microbe_db","percent_classified",0.0500361479529429,"% reads classified","SOAP"
"2791","SOAP_045-M-20180530-COMP_soil_microbe_db_filtered","SOAP_045-M-20180530-COMP",8872780,"soil_microbe_db","percent_passing",0.160379835857533,"% reads classified at
 high quality","SOAP"
"2792","SOAP_045-M-20180530-COMP_soil_microbe_db_filtered","SOAP_045-M-20180530-COMP",8872780,"soil_microbe_db","percent_classified",0.0549734130678322,"% reads classified","SOAP"
"2793","SRER_001-M-20170815-COMP_soil_microbe_db_filtered","SRER_001-M-20170815-COMP",4374371,"soil_microbe_db","percent_passing",0.203405472466784,"% reads classified at
 high quality","SRER"
"2794","SRER_001-M-20170815-COMP_soil_microbe_db_filtered","SRER_001-M-20170815-COMP",4374371,"soil_microbe_db","percent_classified",0.0937401057203424,"% reads classified","SRER"
"2795","SRER_001-M-20180801-COMP_soil_microbe_db_filtered","SRER_001-M-20180801-COMP",8870332,"soil_microbe_db","percent_passing",0.173737240049189,"% reads classified at
 high quality","SRER"
"2796","SRER_001-M-20180801-COMP_soil_microbe_db_filtered","SRER_001-M-20180801-COMP",8870332,"soil_microbe_db","percent_classified",0.0595597774694341,"% reads classified","SRER"
"2797","SRER_001-M-20190806-COMP_soil_microbe_db_filtered","SRER_001-M-20190806-COMP",6103087,"soil_microbe_db","percent_passing",0.157477027609143,"% reads classified at
 high quality","SRER"
"2798","SRER_001-M-20190806-COMP_soil_microbe_db_filtered","SRER_001-M-20190806-COMP",6103087,"soil_microbe_db","percent_classified",0.0788263382121212,"% reads classified","SRER"
"2799","SRER_002-M-20170815-COMP_soil_microbe_db_filtered","SRER_002-M-20170815-COMP",2988591,"soil_microbe_db","percent_passing",0.204751335997465,"% reads classified at
 high quality","SRER"
"2800","SRER_002-M-20170815-COMP_soil_microbe_db_filtered","SRER_002-M-20170815-COMP",2988591,"soil_microbe_db","percent_classified",0.0936668818182214,"% reads classified","SRER"
"2801","SRER_002-M-20180801-COMP_soil_microbe_db_filtered","SRER_002-M-20180801-COMP",208413,"soil_microbe_db","percent_passing",0.124747496557316,"% reads classified at
 high quality","SRER"
"2802","SRER_002-M-20180801-COMP_soil_microbe_db_filtered","SRER_002-M-20180801-COMP",208413,"soil_microbe_db","percent_classified",0.0139578625133749,"% reads classified","SRER"
"2803","SRER_002-M-20190806-COMP_soil_microbe_db_filtered","SRER_002-M-20190806-COMP",5232139,"soil_microbe_db","percent_passing",0.18948904071547,"% reads classified at
 high quality","SRER"
"2804","SRER_002-M-20190806-COMP_soil_microbe_db_filtered","SRER_002-M-20190806-COMP",5232139,"soil_microbe_db","percent_classified",0.103438765674994,"% reads classified","SRER"
"2805","SRER_003-M-20170815-COMP_soil_microbe_db_filtered","SRER_003-M-20170815-COMP",875906,"soil_microbe_db","percent_passing",0.157245183843928,"% reads classified at
 high quality","SRER"
"2806","SRER_003-M-20170815-COMP_soil_microbe_db_filtered","SRER_003-M-20170815-COMP",875906,"soil_microbe_db","percent_classified",0.0525067758412432,"% reads classified","SRER"
"2807","SRER_003-M-20180801-COMP_soil_microbe_db_filtered","SRER_003-M-20180801-COMP",192585,"soil_microbe_db","percent_passing",0.161928499104292,"% reads classified at
 high quality","SRER"
"2808","SRER_003-M-20180801-COMP_soil_microbe_db_filtered","SRER_003-M-20180801-COMP",192585,"soil_microbe_db","percent_classified",0.0351377313913337,"% reads classified","SRER"
"2809","SRER_003-M-20190806-COMP_soil_microbe_db_filtered","SRER_003-M-20190806-COMP",4466153,"soil_microbe_db","percent_passing",0.179448397759772,"% reads classified at
 high quality","SRER"
"2810","SRER_003-M-20190806-COMP_soil_microbe_db_filtered","SRER_003-M-20190806-COMP",4466153,"soil_microbe_db","percent_classified",0.0907266275920238,"% reads classified","SRER"
"2811","SRER_004-M-20170815-COMP_soil_microbe_db_filtered","SRER_004-M-20170815-COMP",4528368,"soil_microbe_db","percent_passing",0.182293267684958,"% reads classified at
 high quality","SRER"
"2812","SRER_004-M-20170815-COMP_soil_microbe_db_filtered","SRER_004-M-20170815-COMP",4528368,"soil_microbe_db","percent_classified",0.0757922059337934,"% reads classified","SRER"
"2813","SRER_004-M-20180801-COMP_soil_microbe_db_filtered","SRER_004-M-20180801-COMP",10107810,"soil_microbe_db","percent_passing",0.180407724324062,"% reads classified at
 high quality","SRER"
"2814","SRER_004-M-20180801-COMP_soil_microbe_db_filtered","SRER_004-M-20180801-COMP",10107810,"soil_microbe_db","percent_classified",0.0606155042486948,"% reads classified","SRER"
"2815","SRER_004-M-20190806-COMP_soil_microbe_db_filtered","SRER_004-M-20190806-COMP",5044539,"soil_microbe_db","percent_passing",0.147813506843737,"% reads classified at
 high quality","SRER"
"2816","SRER_004-M-20190806-COMP_soil_microbe_db_filtered","SRER_004-M-20190806-COMP",5044539,"soil_microbe_db","percent_classified",0.0689541700440813,"% reads classified","SRER"
"2817","SRER_004-M-20210809-COMP_soil_microbe_db_filtered","SRER_004-M-20210809-COMP",112809758,"soil_microbe_db","percent_passing",0.155968945523312,"% reads classified at
 high quality","SRER"
"2818","SRER_004-M-20210809-COMP_soil_microbe_db_filtered","SRER_004-M-20210809-COMP",112809758,"soil_microbe_db","percent_classified",0.0439558872203236,"% reads classified","SRER"
"2819","SRER_005-M-20170815-COMP_soil_microbe_db_filtered","SRER_005-M-20170815-COMP",2548526,"soil_microbe_db","percent_passing",0.193305856012456,"% reads classified at
 high quality","SRER"
"2820","SRER_005-M-20170815-COMP_soil_microbe_db_filtered","SRER_005-M-20170815-COMP",2548526,"soil_microbe_db","percent_classified",0.0885044924007053,"% reads classified","SRER"
"2821","SRER_005-M-20180801-COMP_soil_microbe_db_filtered","SRER_005-M-20180801-COMP",896134,"soil_microbe_db","percent_passing",0.154413290869446,"% reads classified at
 high quality","SRER"
"2822","SRER_005-M-20180801-COMP_soil_microbe_db_filtered","SRER_005-M-20180801-COMP",896134,"soil_microbe_db","percent_classified",0.0398143581205489,"% reads classified","SRER"
"2823","SRER_005-M-20190806-COMP_soil_microbe_db_filtered","SRER_005-M-20190806-COMP",7151779,"soil_microbe_db","percent_passing",0.162672811897571,"% reads classified at
 high quality","SRER"
"2824","SRER_005-M-20190806-COMP_soil_microbe_db_filtered","SRER_005-M-20190806-COMP",7151779,"soil_microbe_db","percent_classified",0.0739920794532381,"% reads classified","SRER"
"2825","SRER_006-M-20190806-COMP_soil_microbe_db_filtered","SRER_006-M-20190806-COMP",5569771,"soil_microbe_db","percent_passing",0.147870352299942,"% reads classified at
 high quality","SRER"
"2826","SRER_006-M-20190806-COMP_soil_microbe_db_filtered","SRER_006-M-20190806-COMP",5569771,"soil_microbe_db","percent_classified",0.0662551476532877,"% reads classified","SRER"
"2827","SRER_006-M-20210809-COMP_soil_microbe_db_filtered","SRER_006-M-20210809-COMP",167920672,"soil_microbe_db","percent_passing",0.159777451343215,"% reads classified at
 high quality","SRER"
"2828","SRER_006-M-20210809-COMP_soil_microbe_db_filtered","SRER_006-M-20210809-COMP",167920672,"soil_microbe_db","percent_classified",0.0425451548931391,"% reads classified","SRER"
"2829","SRER_043-M-20170815-COMP_soil_microbe_db_filtered","SRER_043-M-20170815-COMP",1951217,"soil_microbe_db","percent_passing",0.175438713377343,"% reads classified at
 high quality","SRER"
"2830","SRER_043-M-20170815-COMP_soil_microbe_db_filtered","SRER_043-M-20170815-COMP",1951217,"soil_microbe_db","percent_classified",0.0693070017327647,"% reads classified","SRER"
"2831","SRER_043-M-20180801-COMP_soil_microbe_db_filtered","SRER_043-M-20180801-COMP",5142052,"soil_microbe_db","percent_passing",0.18236202200989,"% reads classified at
 high quality","SRER"
"2832","SRER_043-M-20180801-COMP_soil_microbe_db_filtered","SRER_043-M-20180801-COMP",5142052,"soil_microbe_db","percent_classified",0.0614694289361523,"% reads classified","SRER"
"2833","SRER_043-M-20190806-COMP_soil_microbe_db_filtered","SRER_043-M-20190806-COMP",3309360,"soil_microbe_db","percent_passing",0.171064798027413,"% reads classified at
 high quality","SRER"
"2834","SRER_043-M-20190806-COMP_soil_microbe_db_filtered","SRER_043-M-20190806-COMP",3309360,"soil_microbe_db","percent_classified",0.0903099088645539,"% reads classified","SRER"
"2835","SRER_047-M-20170815-COMP_soil_microbe_db_filtered","SRER_047-M-20170815-COMP",2316090,"soil_microbe_db","percent_passing",0.170557275408123,"% reads classified at
 high quality","SRER"
"2836","SRER_047-M-20170815-COMP_soil_microbe_db_filtered","SRER_047-M-20170815-COMP",2316090,"soil_microbe_db","percent_classified",0.0674395209167174,"% reads classified","SRER"
"2837","SRER_047-M-20180801-COMP_soil_microbe_db_filtered","SRER_047-M-20180801-COMP",10412770,"soil_microbe_db","percent_passing",0.168495414764755,"% reads classified at
 high quality","SRER"
"2838","SRER_047-M-20180801-COMP_soil_microbe_db_filtered","SRER_047-M-20180801-COMP",10412770,"soil_microbe_db","percent_classified",0.0551319197485395,"% reads classified","SRER"
"2839","SRER_047-M-20190806-COMP_soil_microbe_db_filtered","SRER_047-M-20190806-COMP",5223806,"soil_microbe_db","percent_passing",0.147434648223919,"% reads classified at
 high quality","SRER"
"2840","SRER_047-M-20190806-COMP_soil_microbe_db_filtered","SRER_047-M-20190806-COMP",5223806,"soil_microbe_db","percent_classified",0.0675040382433804,"% reads classified","SRER"
"2841","SRER_047-M-20210809-COMP_soil_microbe_db_filtered","SRER_047-M-20210809-COMP",107286289,"soil_microbe_db","percent_passing",0.159434613308323,"% reads classified at
 high quality","SRER"
"2842","SRER_047-M-20210809-COMP_soil_microbe_db_filtered","SRER_047-M-20210809-COMP",107286289,"soil_microbe_db","percent_classified",0.0459104424797469,"% reads classified","SRER"
"2843","SRER_052-M-20170815-COMP_soil_microbe_db_filtered","SRER_052-M-20170815-COMP",3782172,"soil_microbe_db","percent_passing",0.202636474491377,"% reads classified at
 high quality","SRER"
"2844","SRER_052-M-20170815-COMP_soil_microbe_db_filtered","SRER_052-M-20170815-COMP",3782172,"soil_microbe_db","percent_classified",0.0929579617214659,"% reads classified","SRER"
"2845","SRER_052-M-20190806-COMP_soil_microbe_db_filtered","SRER_052-M-20190806-COMP",6671158,"soil_microbe_db","percent_passing",0.180935303885772,"% reads classified at
 high quality","SRER"
"2846","SRER_052-M-20190806-COMP_soil_microbe_db_filtered","SRER_052-M-20190806-COMP",6671158,"soil_microbe_db","percent_classified",0.0941527692793365,"% reads classified","SRER"
"2847","SRER_053-M-20170815-COMP_soil_microbe_db_filtered","SRER_053-M-20170815-COMP",5922001,"soil_microbe_db","percent_passing",0.211673554259785,"% reads classified at
 high quality","SRER"
"2848","SRER_053-M-20170815-COMP_soil_microbe_db_filtered","SRER_053-M-20170815-COMP",5922001,"soil_microbe_db","percent_classified",0.102376544684812,"% reads classified","SRER"
"2849","SRER_053-M-20180801-COMP_soil_microbe_db_filtered","SRER_053-M-20180801-COMP",10414072,"soil_microbe_db","percent_passing",0.188633034225229,"% reads classified at
 high quality","SRER"
"2850","SRER_053-M-20180801-COMP_soil_microbe_db_filtered","SRER_053-M-20180801-COMP",10414072,"soil_microbe_db","percent_classified",0.0679471008074459,"% reads classified","SRER"
"2851","SRER_053-M-20190806-COMP_soil_microbe_db_filtered","SRER_053-M-20190806-COMP",4245879,"soil_microbe_db","percent_passing",0.204711439021225,"% reads classified at
 high quality","SRER"
"2852","SRER_053-M-20190806-COMP_soil_microbe_db_filtered","SRER_053-M-20190806-COMP",4245879,"soil_microbe_db","percent_classified",0.0964820240991324,"% reads classified","SRER"
"2853","STEI_001-M-20160720-COMP_soil_microbe_db_filtered","STEI_001-M-20160720-COMP",11410690,"soil_microbe_db","percent_passing",0.229905465839489,"% reads classified at
 high quality","STEI"
"2854","STEI_001-M-20160720-COMP_soil_microbe_db_filtered","STEI_001-M-20160720-COMP",11410690,"soil_microbe_db","percent_classified",0.122745075012992,"% reads classified","STEI"
"2855","STEI_001-M-20170705-COMP_soil_microbe_db_filtered","STEI_001-M-20170705-COMP",16054595,"soil_microbe_db","percent_passing",0.146423126836896,"% reads classified at
 high quality","STEI"
"2856","STEI_001-M-20170705-COMP_soil_microbe_db_filtered","STEI_001-M-20170705-COMP",16054595,"soil_microbe_db","percent_classified",0.0592443471791098,"% reads classified","STEI"
"2857","STEI_002-M-20160721-COMP_soil_microbe_db_filtered","STEI_002-M-20160721-COMP",7018669,"soil_microbe_db","percent_passing",0.236433574513914,"% reads classified at
 high quality","STEI"
"2858","STEI_002-M-20160721-COMP_soil_microbe_db_filtered","STEI_002-M-20160721-COMP",7018669,"soil_microbe_db","percent_classified",0.127259741127556,"% reads classified","STEI"
"2859","STEI_002-M-20170705-COMP_soil_microbe_db_filtered","STEI_002-M-20170705-COMP",10955147,"soil_microbe_db","percent_passing",0.15040592335274,"% reads classified at
 high quality","STEI"
"2860","STEI_002-M-20170705-COMP_soil_microbe_db_filtered","STEI_002-M-20170705-COMP",10955147,"soil_microbe_db","percent_classified",0.053908633083609,"% reads classified","STEI"
"2861","STEI_003-M-20160720-COMP_soil_microbe_db_filtered","STEI_003-M-20160720-COMP",7137060,"soil_microbe_db","percent_passing",0.217392035375911,"% reads classified at
 high quality","STEI"
"2862","STEI_003-M-20160720-COMP_soil_microbe_db_filtered","STEI_003-M-20160720-COMP",7137060,"soil_microbe_db","percent_classified",0.116133674089891,"% reads classified","STEI"
"2863","STEI_003-M-20170705-COMP_soil_microbe_db_filtered","STEI_003-M-20170705-COMP",32707012,"soil_microbe_db","percent_passing",0.156558660876756,"% reads classified at
 high quality","STEI"
"2864","STEI_003-M-20170705-COMP_soil_microbe_db_filtered","STEI_003-M-20170705-COMP",32707012,"soil_microbe_db","percent_classified",0.0729732511181394,"% reads classified","STEI"
"2865","STEI_003-O-20160720-COMP_soil_microbe_db_filtered","STEI_003-O-20160720-COMP",8344470,"soil_microbe_db","percent_passing",0.21760183690516,"% reads classified at
 high quality","STEI"
"2866","STEI_003-O-20160720-COMP_soil_microbe_db_filtered","STEI_003-O-20160720-COMP",8344470,"soil_microbe_db","percent_classified",0.117976216584157,"% reads classified","STEI"
"2867","STEI_004-M-20160721-COMP_soil_microbe_db_filtered","STEI_004-M-20160721-COMP",6038928,"soil_microbe_db","percent_passing",0.235837055848323,"% reads classified at
 high quality","STEI"
"2868","STEI_004-M-20160721-COMP_soil_microbe_db_filtered","STEI_004-M-20160721-COMP",6038928,"soil_microbe_db","percent_classified",0.125310651161928,"% reads classified","STEI"
"2869","STEI_004-M-20170705-COMP_soil_microbe_db_filtered","STEI_004-M-20170705-COMP",25322155,"soil_microbe_db","percent_passing",0.152122123887165,"% reads classified at
 high quality","STEI"
"2870","STEI_004-M-20170705-COMP_soil_microbe_db_filtered","STEI_004-M-20170705-COMP",25322155,"soil_microbe_db","percent_classified",0.0529787452924129,"% reads classified","STEI"
"2871","STEI_005-M-20160720-COMP_soil_microbe_db_filtered","STEI_005-M-20160720-COMP",9444548,"soil_microbe_db","percent_passing",0.225291670919561,"% reads classified at
 high quality","STEI"
"2872","STEI_005-M-20160720-COMP_soil_microbe_db_filtered","STEI_005-M-20160720-COMP",9444548,"soil_microbe_db","percent_classified",0.124269049191131,"% reads classified","STEI"
"2873","STEI_008-M-20170705-COMP_soil_microbe_db_filtered","STEI_008-M-20170705-COMP",5374165,"soil_microbe_db","percent_passing",0.152844767512721,"% reads classified at
 high quality","STEI"
"2874","STEI_008-M-20170705-COMP_soil_microbe_db_filtered","STEI_008-M-20170705-COMP",5374165,"soil_microbe_db","percent_classified",0.0587964828024447,"% reads classified","STEI"
"2875","STEI_008-O-20160721-COMP_soil_microbe_db_filtered","STEI_008-O-20160721-COMP",3863743,"soil_microbe_db","percent_passing",0.205965044776529,"% reads classified at
 high quality","STEI"
"2876","STEI_008-O-20160721-COMP_soil_microbe_db_filtered","STEI_008-O-20160721-COMP",3863743,"soil_microbe_db","percent_classified",0.110243357283339,"% reads classified","STEI"
"2877","STEI_021-M-20170705-COMP_soil_microbe_db_filtered","STEI_021-M-20170705-COMP",4936907,"soil_microbe_db","percent_passing",0.144679047022761,"% reads classified at
 high quality","STEI"
"2878","STEI_021-M-20170705-COMP_soil_microbe_db_filtered","STEI_021-M-20170705-COMP",4936907,"soil_microbe_db","percent_classified",0.05328113330877,"% reads classified","STEI"
"2879","STEI_021-O-20170705-COMP_soil_microbe_db_filtered","STEI_021-O-20170705-COMP",6538898,"soil_microbe_db","percent_passing",0.155694583399221,"% reads classified at
 high quality","STEI"
"2880","STEI_021-O-20170705-COMP_soil_microbe_db_filtered","STEI_021-O-20170705-COMP",6538898,"soil_microbe_db","percent_classified",0.0631132340648225,"% reads classified","STEI"
"2881","STEI_047-M-20170706-COMP_soil_microbe_db_filtered","STEI_047-M-20170706-COMP",3680165,"soil_microbe_db","percent_passing",0.155301460668204,"% reads classified at
 high quality","STEI"
"2882","STEI_047-M-20170706-COMP_soil_microbe_db_filtered","STEI_047-M-20170706-COMP",3680165,"soil_microbe_db","percent_classified",0.0701938635903553,"% reads classified","STEI"
"2883","STEI_053-M-20160721-COMP_soil_microbe_db_filtered","STEI_053-M-20160721-COMP",4052012,"soil_microbe_db","percent_passing",0.198041121299739,"% reads classified at
 high quality","STEI"
"2884","STEI_053-M-20160721-COMP_soil_microbe_db_filtered","STEI_053-M-20160721-COMP",4052012,"soil_microbe_db","percent_classified",0.105741789510989,"% reads classified","STEI"
"2885","STEI_053-M-20170706-COMP_soil_microbe_db_filtered","STEI_053-M-20170706-COMP",4049697,"soil_microbe_db","percent_passing",0.142729937573107,"% reads classified at
 high quality","STEI"
"2886","STEI_053-M-20170706-COMP_soil_microbe_db_filtered","STEI_053-M-20170706-COMP",4049697,"soil_microbe_db","percent_classified",0.0494424644609214,"% reads classified","STEI"
"2887","STEI_059-M-20160720-COMP_soil_microbe_db_filtered","STEI_059-M-20160720-COMP",4547769,"soil_microbe_db","percent_passing",0.200468405497289,"% reads classified at
 high quality","STEI"
"2888","STEI_059-M-20160720-COMP_soil_microbe_db_filtered","STEI_059-M-20160720-COMP",4547769,"soil_microbe_db","percent_classified",0.107582421182782,"% reads classified","STEI"
"2889","STEI_059-M-20170706-COMP_soil_microbe_db_filtered","STEI_059-M-20170706-COMP",26076957,"soil_microbe_db","percent_passing",0.153968808553851,"% reads classified at
 high quality","STEI"
"2890","STEI_059-M-20170706-COMP_soil_microbe_db_filtered","STEI_059-M-20170706-COMP",26076957,"soil_microbe_db","percent_classified",0.0617025598500623,"% reads classified","STEI"
"2891","STEI_059-O-20160720-COMP_soil_microbe_db_filtered","STEI_059-O-20160720-COMP",7276751,"soil_microbe_db","percent_passing",0.19776971893088,"% reads classified at
 high quality","STEI"
"2892","STEI_059-O-20160720-COMP_soil_microbe_db_filtered","STEI_059-O-20160720-COMP",7276751,"soil_microbe_db","percent_classified",0.106597573559958,"% reads classified","STEI"
"2893","STEI_060-M-20160726-COMP_soil_microbe_db_filtered","STEI_060-M-20160726-COMP",7952035,"soil_microbe_db","percent_passing",0.217549470041316,"% reads classified at
 high quality","STEI"
"2894","STEI_060-M-20160726-COMP_soil_microbe_db_filtered","STEI_060-M-20160726-COMP",7952035,"soil_microbe_db","percent_classified",0.121007264178289,"% reads classified","STEI"
"2895","STEI_060-M-20170706-COMP_soil_microbe_db_filtered","STEI_060-M-20170706-COMP",20868356,"soil_microbe_db","percent_passing",0.161765258365345,"% reads classified at
 high quality","STEI"
"2896","STEI_060-M-20170706-COMP_soil_microbe_db_filtered","STEI_060-M-20170706-COMP",20868356,"soil_microbe_db","percent_classified",0.0677027936460352,"% reads classified","STEI"
"2897","STEI_060-O-20160726-COMP_soil_microbe_db_filtered","STEI_060-O-20160726-COMP",3570565,"soil_microbe_db","percent_passing",0.189262763736271,"% reads classified at
 high quality","STEI"
"2898","STEI_060-O-20160726-COMP_soil_microbe_db_filtered","STEI_060-O-20160726-COMP",3570565,"soil_microbe_db","percent_classified",0.104182671369937,"% reads classified","STEI"
"2899","STEI_060-O-20170706-COMP_soil_microbe_db_filtered","STEI_060-O-20170706-COMP",39833442,"soil_microbe_db","percent_passing",0.167021644777772,"% reads classified at
 high quality","STEI"
"2900","STEI_060-O-20170706-COMP_soil_microbe_db_filtered","STEI_060-O-20170706-COMP",39833442,"soil_microbe_db","percent_classified",0.0716420890768114,"% reads classified","STEI"
"2901","STER_003-M-20130627-COMP_soil_microbe_db_filtered","STER_003-M-20130627-COMP",14988232,"soil_microbe_db","percent_passing",0.139040148297678,"% reads classified at
 high quality","STER"
