ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
2692199	GCA_009831575.1	Halovenus carboxidivorans		Euryarchaeota	Halovenus carboxidivorans	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009831575.1_ASM983157v1_genomic.fna.gz	k__;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halovenus;s__Halovenus carboxidivorans	JGI GOLD	NA
2692200	GCA_009831555.1	Halobacterium bonnevillei		Euryarchaeota	Halobacterium bonnevillei	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009831555.1_ASM983155v1_genomic.fna.gz	k__;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacterium bonnevillei	JGI GOLD	NA
2692621	GCA_009831155.1	Streptomyces sp. XHT-2		Actinomycetota	Streptomyces sp. XHT-2	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009831155.1_ASM983115v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. XHT-2	JGI GOLD	NA
2692622	GCA_009846885.1	Paenibacillus puerhi		Bacillota	Paenibacillus puerhi	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009846885.1_ASM984688v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus puerhi	JGI GOLD	NA
2694929	GCA_009931655.1	Pontibacter russatus		Bacteroidota	Pontibacter russatus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009931655.1_ASM993165v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter russatus	JGI GOLD	NA
2694930	GCA_010092985.1	Pontibacter pudoricolor		Bacteroidota	Pontibacter pudoricolor	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010092985.1_ASM1009298v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter pudoricolor	JGI GOLD	NA
2695265	GCA_009928685.1	Mucilaginibacter agri		Bacteroidota	Mucilaginibacter agri	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009928685.1_ASM992868v1_genomic.fna.gz	k__;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter agri	JGI GOLD	NA
2695266	GCA_009857135.1	Streptomyces sp. HM190		Actinomycetota	Streptomyces sp. HM190	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009857135.1_ASM985713v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. HM190	JGI GOLD	NA
2696060	GCA_011212505.1	Methylobacterium sp. CLZ		Pseudomonadota	Methylobacterium sp. CLZ	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011212505.1_ASM1121250v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium sp. CLZ	JGI GOLD	NA
2696284	GCA_009901565.1	Herbidospora solisilvae		Actinomycetota	Herbidospora solisilvae	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009901565.1_ASM990156v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Herbidospora;s__Herbidospora solisilvae	JGI GOLD	NA
2697029	GCA_011008945.1	Streptomyces harenosi		Actinomycetota	Streptomyces harenosi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_011008945.1/GCA_011008945.1_ASM1100894v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces harenosi	JGI GOLD	NA
2697031	GCA_009909145.1	Corallococcus silvisoli		Myxococcota	Corallococcus silvisoli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009909145.1_ASM990914v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus silvisoli	JGI GOLD	NA
2697564	GCA_009905595.1	Bacillus sp. y1(2019)		Bacillota	Bacillus sp. y1(2019)	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009905595.1_ASM990559v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. y1(2019)	JGI GOLD	NA
2697566	GCA_009905435.1	Pseudomonas sp. R5(2019)		Pseudomonadota	Pseudomonas sp. R5(2019)	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009905435.1_ASM990543v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. R5(2019)	JGI GOLD	NA
2697569	GCA_009911795.1	Pseudarthrobacter psychrotolerans		Actinomycetota	Pseudarthrobacter psychrotolerans	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009911795.1_ASM991179v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter psychrotolerans	JGI GOLD	NA
2697657	GCA_009908295.1	Micromonospora rubida		Actinomycetota	Micromonospora rubida	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009908295.1_ASM990829v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora rubida	JGI GOLD	NA
2698204	GCA_009928425.1	Pseudarthrobacter sp. ATCC 49987		Actinomycetota	Pseudarthrobacter sp. ATCC 49987	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009928425.1_ASM992842v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter sp. ATCC 49987	JGI GOLD	NA
2698458	GCA_009913235.1	Nibribacter ruber		Bacteroidota	Nibribacter ruber	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009913235.1_ASM991323v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Nibribacter;s__Nibribacter ruber	JGI GOLD	NA
2698649	GCA_013280595.1	Kibdelosporangium persicum		Actinomycetota	Kibdelosporangium persicum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_013280595.1/GCA_013280595.1_4NS15_2019_02_14_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Kibdelosporangium;s__Kibdelosporangium persicum	JGI GOLD	NA
2698727	GCA_010367585.1	[Micrococcus luteus] ATCC 49442		Actinomycetota	[Micrococcus luteus] ATCC 49442	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010367585.1_ASM1036758v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__[Micrococcus luteus] ATCC 49442	JGI GOLD	NA
2698829	GCA_009939225.1	Sediminibacterium soli		Bacteroidota	Sediminibacterium soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_009939225.1_ASM993922v1_genomic.fna.gz	k__;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium soli	JGI GOLD	NA
2699423	GCA_011033075.1	Cellulosimicrobium sp. SL-1		Actinomycetota	Cellulosimicrobium sp. SL-1	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_011033075.1/GCA_011033075.1_ASM1103307v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium;s__Cellulosimicrobium sp. SL-1	JGI GOLD	NA
2699427	GCA_013664685.1	Capillibacterium thermochitinicola		Bacillota	Capillibacterium thermochitinicola	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_013664685.1_ASM1366468v1_genomic.fna.gz	k__;p__Bacillota;c__;o__;f__;g__Capillibacterium;s__Capillibacterium thermochitinicola	JGI GOLD	NA
2700082	GCA_010119545.1	Pontibacter fetidus		Bacteroidota	Pontibacter fetidus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010119545.1_ASM1011954v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter fetidus	JGI GOLD	NA
2703675	GCA_003097355.1	Arthrobacter sp. H-02-3		Actinomycetota	Arthrobacter sp. H-02-3	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_003097355.1/GCA_003097355.1_ASM309735v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. H-02-3	JGI GOLD	NA
2703885	GCA_022637475.1	Rahnella aceris		Pseudomonadota	Rahnella aceris	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_022637475.1/GCA_022637475.1_ASM2263747v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Rahnella;s__Rahnella aceris	JGI GOLD	NA
2704140	GCA_024271895.1	Flavobacterium bizetiae		Bacteroidota	Flavobacterium bizetiae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_024271895.1/GCA_024271895.1_ASM2427189v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium bizetiae	JGI GOLD	NA
2704465	GCA_010119975.1	Rhodocytophaga rosea		Bacteroidota	Rhodocytophaga rosea	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010119975.1_ASM1011997v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga;s__Rhodocytophaga rosea	JGI GOLD	NA
2704466	GCA_010686685.1	Pontibacter burrus		Bacteroidota	Pontibacter burrus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010686685.1_ASM1068668v1_genomic.fna.gz	k__;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter burrus	JGI GOLD	NA
2704615	GCA_010436075.1	Rhodococcus sp. IEGM 248		Actinomycetota	Rhodococcus sp. IEGM 248	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010436075.1_ASM1043607v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus sp. IEGM 248	JGI GOLD	NA
2705253	GCA_015356215.1	Catenulispora pinisilvae		Actinomycetota	Catenulispora pinisilvae	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_015356215.1_ASM1535621v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulispora pinisilvae	JGI GOLD	NA
2705254	GCA_018274385.1	Catenulispora pinistramenti		Actinomycetota	Catenulispora pinistramenti	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_018274385.1/GCA_018274385.1_ASM1827438v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulispora pinistramenti	JGI GOLD	NA
2705254	GCA_018274415.1	Catenulispora pinistramenti		Actinomycetota	Catenulispora pinistramenti	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_018274415.1/GCA_018274415.1_ASM1827441v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulispora pinistramenti	JGI GOLD	NA
2705255	GCA_027947535.2	Streptantibioticus silvisoli		Actinomycetota	Streptantibioticus silvisoli	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_027947535.2/GCA_027947535.2_ASM2794753v2_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptantibioticus;s__Streptantibioticus silvisoli	JGI GOLD	NA
2705547	GCA_011039955.1	Caballeronia sp. SBC2		Pseudomonadota	Caballeronia sp. SBC2	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011039955.1_ASM1103995v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia sp. SBC2	JGI GOLD	NA
2705548	GCA_011493005.1	Caballeronia sp. SBC1		Pseudomonadota	Caballeronia sp. SBC1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011493005.1_ASM1149300v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia sp. SBC1	JGI GOLD	NA
2705549	GCA_010692725.1	Flavihumibacter soli		Bacteroidota	Flavihumibacter soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010692725.1_ASM1069272v1_genomic.fna.gz	k__;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter;s__Flavihumibacter soli	JGI GOLD	NA
2706015	GCA_019100495.1	Falsochrobactrum sp. TDYN1		Pseudomonadota	Falsochrobactrum sp. TDYN1	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_019100495.1/GCA_019100495.1_ASM1910049v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Brucellaceae;g__Falsochrobactrum;s__Falsochrobactrum sp. TDYN1	JGI GOLD	NA
2706040	GCA_010548275.1	Streptomyces sp. SID12488		Actinomycetota	Streptomyces sp. SID12488	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010548275.1_ASM1054827v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID12488	JGI GOLD	NA
2706042	GCA_010550245.1	Streptomyces sp. SID12501		Actinomycetota	Streptomyces sp. SID12501	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010550245.1_ASM1055024v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID12501	JGI GOLD	NA
2706046	GCA_010548305.1	Streptomyces sp. SID13031		Actinomycetota	Streptomyces sp. SID13031	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010548305.1_ASM1054830v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID13031	JGI GOLD	NA
2706051	GCA_010548345.1	Streptomyces sp. SID13588		Actinomycetota	Streptomyces sp. SID13588	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010548345.1_ASM1054834v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID13588	JGI GOLD	NA
2706054	GCA_010548325.1	Streptomyces sp. SID13666		Actinomycetota	Streptomyces sp. SID13666	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010548325.1_ASM1054832v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID13666	JGI GOLD	NA
2706058	GCA_010548375.1	Streptomyces sp. SID13726		Actinomycetota	Streptomyces sp. SID13726	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010548375.1_ASM1054837v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. SID13726	JGI GOLD	NA
2706120	GCA_011764015.1	Mangrovimonas sp. CR14		Bacteroidota	Mangrovimonas sp. CR14	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011764015.1_ASM1176401v1_genomic.fna.gz	k__;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mangrovimonas;s__Mangrovimonas sp. CR14	JGI GOLD	NA
2708076	GCA_011751685.1	Diaminobutyricimonas sp. TR449		Actinomycetota	Diaminobutyricimonas sp. TR449	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011751685.1_ASM1175168v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Diaminobutyricimonas;s__Diaminobutyricimonas sp. TR449	JGI GOLD	NA
2708085	GCA_010671785.1	Micromonospora sp. PPF5-6		Actinomycetota	Micromonospora sp. PPF5-6	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010671785.1_ASM1067178v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora sp. PPF5-6	JGI GOLD	NA
2708086	GCA_010671765.1	Micromonospora sp. PPF5-17B		Actinomycetota	Micromonospora sp. PPF5-17B	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010671765.1_ASM1067176v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora sp. PPF5-17B	JGI GOLD	NA
2708539	GCA_011045195.1	Caulobacter soli		Pseudomonadota	Caulobacter soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011045195.1_ASM1104519v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter soli	JGI GOLD	NA
2709380	GCA_012971745.1	Starkeya sp. ORNL1		Pseudomonadota	Starkeya sp. ORNL1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_012971745.1_ASM1297174v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Starkeya;s__Starkeya sp. ORNL1	JGI GOLD	NA
2709382	GCA_010975005.1	Caulobacter sp. 17J65-9		Pseudomonadota	Caulobacter sp. 17J65-9	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010975005.1_ASM1097500v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp. 17J65-9	JGI GOLD	NA
2709383	GCA_010974945.1	Noviherbaspirillum galbum		Pseudomonadota	Noviherbaspirillum galbum	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010974945.1_ASM1097494v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Noviherbaspirillum;s__Noviherbaspirillum galbum	JGI GOLD	NA
2709392	GCA_011038635.1	Corynebacterium qintianiae		Actinomycetota	Corynebacterium qintianiae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/bacteria/GCA_011038635.1/GCA_011038635.1_ASM1103863v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium qintianiae	JGI GOLD	NA
2709661	GCA_010894455.1	Myxococcus eversor		Myxococcota	Myxococcus eversor	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894455.1_ASM1089445v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus eversor	JGI GOLD	NA
2709662	GCA_010894435.1	Pyxidicoccus trucidator		Myxococcota	Pyxidicoccus trucidator	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894435.1_ASM1089443v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Pyxidicoccus;s__Pyxidicoccus trucidator	JGI GOLD	NA
2709663	GCA_010894405.1	Pyxidicoccus caerfyrddinensis		Myxococcota	Pyxidicoccus caerfyrddinensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894405.1_ASM1089440v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Pyxidicoccus;s__Pyxidicoccus caerfyrddinensis	JGI GOLD	NA
2709664	GCA_010894475.1	Myxococcus vastator		Myxococcota	Myxococcus vastator	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894475.1_ASM1089447v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus vastator	JGI GOLD	NA
2709781	GCA_011008975.1	Bacillus sp. LUNF1		Bacillota	Bacillus sp. LUNF1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011008975.1_ASM1100897v1_genomic.fna.gz	k__;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. LUNF1	JGI GOLD	NA
2709783	GCA_018475625.1	Candidatus Bathyarchaeota archaeon A05DMB-2		Candidatus Bathyarchaeota	Candidatus Bathyarchaeota archaeon A05DMB-2	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/genbank/archaea/GCA_018475625.1/GCA_018475625.1_ASM1847562v1_genomic.fna.gz	k__;p__Candidatus Bathyarchaeota;c__;o__;f__;g__;s__Candidatus Bathyarchaeota archaeon A05DMB-2	JGI GOLD	NA
2710648	GCA_010894375.1	Stenotrophomonas sp. B1-1		Pseudomonadota	Stenotrophomonas sp. B1-1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894375.1_ASM1089437v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp. B1-1	JGI GOLD	NA
2710649	GCA_010894355.1	bacterium C1-4			bacterium C1-4	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_010894355.1_ASM1089435v1_genomic.fna.gz	k__;p__;c__;o__;f__;g__;s__bacterium C1-4	JGI GOLD	NA
2710757	GCA_014930455.1	Corallococcus soli		Myxococcota	Corallococcus soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_014930455.1_ASM1493045v1_genomic.fna.gz	k__;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__Corallococcus soli	JGI GOLD	NA
2711209	GCA_011058195.1	Rhodococcus sp. 14C212		Actinomycetota	Rhodococcus sp. 14C212	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011058195.1_ASM1105819v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus sp. 14C212	JGI GOLD	NA
2711217	GCA_011045015.1	Streptomyces scabichelini		Actinomycetota	Streptomyces scabichelini	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011045015.1_ASM1104501v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces scabichelini	JGI GOLD	NA
2711218	GCA_011039295.1	Modestobacter sp. KNN46-3		Actinomycetota	Modestobacter sp. KNN46-3	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011039295.1_ASM1103929v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Modestobacter;s__Modestobacter sp. KNN46-3	JGI GOLD	NA
2711219	GCA_011045075.1	Streptomyces boncukensis		Actinomycetota	Streptomyces boncukensis	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011045075.1_ASM1104507v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces boncukensis	JGI GOLD	NA
2711220	GCA_011045035.1	Nocardioides sp. KC13		Actinomycetota	Nocardioides sp. KC13	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011045035.1_ASM1104503v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp. KC13	JGI GOLD	NA
2711231	GCA_011044495.1	Roseimicrobium sp. ORNL1		Verrucomicrobiota	Roseimicrobium sp. ORNL1	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011044495.1_ASM1104449v1_genomic.fna.gz	k__;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium;s__Roseimicrobium sp. ORNL1	JGI GOLD	NA
2712222	GCA_011046735.1	Nordella sp. HKS 07		Pseudomonadota	Nordella sp. HKS 07	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011046735.1_ASM1104673v1_genomic.fna.gz	k__;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__Nordella;s__Nordella sp. HKS 07	JGI GOLD	NA
2712223	GCA_011046535.1	Nocardioides anomalus		Actinomycetota	Nocardioides anomalus	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011046535.1_ASM1104653v1_genomic.fna.gz	k__;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides anomalus	JGI GOLD	NA
2712865	GCA_011064595.1	Paludisphaera soli		Planctomycetota	Paludisphaera soli	/projectnb/microbiome/dgolden/Struo2/data/JGI_genomes/GCA_011064595.1_ASM1106459v1_genomic.fna.gz	k__;p__Planctomycetota;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Paludisphaera;s__Paludisphaera soli	JGI GOLD	NA
