ncbi_species_taxid	accession	ncbi_organism_name	kingdom	phylum	species	fasta_file_path	ncbi_taxonomy	source	is_published
1052684	GCA_000237325.1	Paenibacillus polymyxa M1	Bacteria	Bacillota	Paenibacillus polymyxa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000237325.1_ASM23732v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polymyxa	JGI GOLD - RefSoil	NA
1064539	GCA_000237365.1	Azospirillum baldaniorum	Bacteria	Pseudomonadota	Azospirillum baldaniorum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000237365.1_ASM23736v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Azospirillaceae;g__Azospirillum;s__Azospirillum baldaniorum	JGI GOLD - RefSoil	NA
1069533	GCA_000246835.1	Streptococcus infantarius subsp. infantarius CJ18	Bacteria	Bacillota	Streptococcus infantarius	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000246835.1_ASM24683v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantarius	JGI GOLD - RefSoil	NA
1069642	GCA_000317895.1	Bdellovibrio bacteriovorus str. Tiberius	Bacteria	Bdellovibrionota	Bdellovibrio bacteriovorus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000317895.1_ASM31789v1_genomic.fna.gz	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Bdellovibrio;s__Bdellovibrio bacteriovorus	JGI GOLD - RefSoil	NA
1081093	GCA_000235545.1	Salmonella enterica subsp. enterica serovar Gallinarum/Pullorum str. RKS5078	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000235545.1_ASM23554v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
1089456	GCA_000284555.1	Pseudomonas aeruginosa NCGM2.S1	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284555.1_ASM28455v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1093787	GCA_000271365.1	Pseudomonas aeruginosa DK2	Bacteria	Pseudomonadota	Pseudomonas aeruginosa	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000271365.1_ASM27136v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	JGI GOLD - RefSoil	NA
1094980	GCA_000306725.1	Methanolobus psychrophilus R15	Archaea	Euryarchaeota	Methanolobus psychrophilus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000306725.1_ASM30672v1_genomic.fna.gz	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus	JGI GOLD - RefSoil	NA
1096995	GCA_000419385.1	Acinetobacter baumannii BJAB07104	Bacteria	Pseudomonadota	Acinetobacter baumannii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000419385.1_ASM41938v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	JGI GOLD - RefSoil	NA
1096996	GCA_000419405.1	Acinetobacter baumannii BJAB0715	Bacteria	Pseudomonadota	Acinetobacter baumannii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000419405.1_ASM41940v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	JGI GOLD - RefSoil	NA
1096997	GCA_000419425.1	Acinetobacter baumannii BJAB0868	Bacteria	Pseudomonadota	Acinetobacter baumannii	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000419425.1_ASM41942v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	JGI GOLD - RefSoil	NA
1114958	GCA_000283695.1	Bacillus velezensis CAU B946	Bacteria	Bacillota	Bacillus velezensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000283695.1_ASM28369v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	JGI GOLD - RefSoil	NA
1114970	GCA_000237065.1	Pseudomonas ogarae	Bacteria	Pseudomonadota	Pseudomonas ogarae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000237065.1_ASM23706v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas ogarae	JGI GOLD - RefSoil	NA
1116391	GCA_000250655.1	Paenibacillus mucilaginosus 3016	Bacteria	Bacillota	Paenibacillus mucilaginosus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000250655.1_ASM25065v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus mucilaginosus	JGI GOLD - RefSoil	NA
1117942	GCA_000255935.1	Corynebacterium pseudotuberculosis P54B96	Bacteria	Actinomycetota	Corynebacterium pseudotuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000255935.1_ASM25593v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis	JGI GOLD - RefSoil	NA
1121335	GCA_000331995.1	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	Bacteria	Bacillota	Thermoclostridium stercorarium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000331995.1_ASM33199v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Thermoclostridium;s__Thermoclostridium stercorarium	JGI GOLD - RefSoil	NA
1123384	GCA_000504105.1	Pseudothermotoga hypogea DSM 11164 = NBRC 106472	Bacteria	Thermotogota	Pseudothermotoga hypogea	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000504105.1_ASM50410v1_genomic.fna.gz	k__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Pseudothermotoga;s__Pseudothermotoga hypogea	JGI GOLD - RefSoil	NA
1123862	GCA_000512165.1	Klebsiella pneumoniae subsp. pneumoniae Kp13	Bacteria	Pseudomonadota	Klebsiella pneumoniae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000512165.1_ASM51216v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	JGI GOLD - RefSoil	NA
1123863	GCA_000283875.1	Pantoea ananatis LMG 5342	Bacteria	Pseudomonadota	Pantoea ananatis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000283875.1_ASM28387v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea ananatis	JGI GOLD - RefSoil	NA
1127134	GCA_000284035.1	Nocardia cyriacigeorgica GUH-2	Bacteria	Actinomycetota	Nocardia cyriacigeorgica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284035.1_ASM28403v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia cyriacigeorgica	JGI GOLD - RefSoil	NA
1131462	GCA_000305815.1	Dehalobacter sp. CF	Bacteria	Bacillota	Dehalobacter sp. CF	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000305815.1_ASM30581v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Dehalobacter;s__Dehalobacter sp. CF	JGI GOLD - RefSoil	NA
1132507	GCA_000245535.1	Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12	Bacteria	Pseudomonadota	Salmonella enterica	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000245535.1_ASM24553v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	JGI GOLD - RefSoil	NA
1133850	GCA_000245355.1	Streptomyces hygroscopicus subsp. jinggangensis 5008	Bacteria	Actinomycetota	Streptomyces hygroscopicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000245355.1_ASM24535v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces hygroscopicus	JGI GOLD - RefSoil	NA
1136179	GCA_000454045.1	Rhodococcus erythropolis CCM2595	Bacteria	Actinomycetota	Rhodococcus erythropolis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000454045.1_ASM45404v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus erythropolis	JGI GOLD - RefSoil	NA
1138382	GCA_000277145.1	Mycobacterium intracellulare MOTT-02	Bacteria	Actinomycetota	Mycobacterium intracellulare	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000277145.1_ASM27714v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium intracellulare	JGI GOLD - RefSoil	NA
1138383	GCA_000276825.1	Mycobacterium paraintracellulare	Bacteria	Actinomycetota	Mycobacterium paraintracellulare	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000276825.1_ASM27682v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium paraintracellulare	JGI GOLD - RefSoil	NA
1138877	GCA_000331445.1	Mycobacterium tuberculosis 7199-99	Bacteria	Actinomycetota	Mycobacterium tuberculosis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000331445.1_ASM33144v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium tuberculosis	JGI GOLD - RefSoil	NA
1146883	GCA_000284015.1	Blastococcus saxobsidens DD2	Bacteria	Actinomycetota	Blastococcus saxobsidens	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284015.1_ASM28401v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Geodermatophilales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus saxobsidens	JGI GOLD - RefSoil	NA
1147129	GCA_000305775.1	Dehalobacter sp. DCA	Bacteria	Bacillota	Dehalobacter sp. DCA	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000305775.1_ASM30577v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfitobacteriaceae;g__Dehalobacter;s__Dehalobacter sp. DCA	JGI GOLD - RefSoil	NA
1150621	GCA_000568815.1	Sulfurospirillum multivorans DSM 12446	Bacteria	Campylobacterota	Sulfurospirillum multivorans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000568815.1_ASM56881v1_genomic.fna.gz	k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__Sulfurospirillum multivorans	JGI GOLD - RefSoil	NA
1155777	GCA_000262385.1	Bacillus velezensis YAU B9601-Y2	Bacteria	Bacillota	Bacillus velezensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000262385.1_ASM26238v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	JGI GOLD - RefSoil	NA
1160721	GCA_000723465.1	Ruminococcus bicirculans (ex Wegman et al. 2014)	Bacteria	Bacillota	Ruminococcus bicirculans (ex Wegman et al. 2014)	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000723465.1_Rb803_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus bicirculans (ex Wegman et al. 2014)	JGI GOLD - RefSoil	NA
1162668	GCA_000284315.1	Leptospirillum ferrooxidans C2-3	Bacteria	Nitrospirota	Leptospirillum ferrooxidans	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284315.1_ASM28431v1_genomic.fna.gz	k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__Leptospirillum ferrooxidans	JGI GOLD - RefSoil	NA
1163399	GCA_000284595.1	Stenotrophomonas maltophilia D457	Bacteria	Pseudomonadota	Stenotrophomonas maltophilia	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000284595.1_ASM28459v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	JGI GOLD - RefSoil	NA
1166130	GCA_000410515.1	Enterobacter sp. R4-368	Bacteria	Pseudomonadota	Enterobacter sp. R4-368	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000410515.1_ASM41051v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. R4-368	JGI GOLD - RefSoil	NA
1173025	GCA_000317045.1	Geitlerinema sp. PCC 7407	Bacteria	Cyanobacteriota	Geitlerinema sp. PCC 7407	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000317045.1_ASM31704v1_genomic.fna.gz	k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Geitlerinematales;f__Geitlerinemataceae;g__Geitlerinema;s__Geitlerinema sp. PCC 7407	JGI GOLD - RefSoil	Unrestricted
1173026	GCA_000317555.1	Gloeocapsa sp. PCC 7428	Bacteria	Cyanobacteriota	Gloeocapsa sp. PCC 7428	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000317555.1_ASM31755v1_genomic.fna.gz	k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Chroococcales;f__Chroococcaceae;g__Gloeocapsa;s__Gloeocapsa sp. PCC 7428	JGI GOLD - RefSoil	Unrestricted
1173263	GCA_000317085.1	Synechococcus sp. PCC 7502	Bacteria	Cyanobacteriota	Synechococcus sp. PCC 7502	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000317085.1_ASM31708v1_genomic.fna.gz	k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. PCC 7502	JGI GOLD - RefSoil	Unrestricted
1184267	GCA_000348725.1	Pseudobdellovibrio exovorus JSS	Bacteria	Bdellovibrionota	Pseudobdellovibrio exovorus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000348725.1_ASM34872v1_genomic.fna.gz	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Pseudobdellovibrio;s__Pseudobdellovibrio exovorus	JGI GOLD - RefSoil	NA
1193806	GCA_000341695.1	Dehalococcoides mccartyi BTF08	Bacteria	Chloroflexota	Dehalococcoides mccartyi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000341695.1_ASM34169v1_genomic.fna.gz	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides mccartyi	JGI GOLD - RefSoil	NA
1193807	GCA_000341655.1	Dehalococcoides mccartyi DCMB5	Bacteria	Chloroflexota	Dehalococcoides mccartyi	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000341655.1_ASM34165v1_genomic.fna.gz	k__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides mccartyi	JGI GOLD - RefSoil	NA
1194085	GCA_000470865.1	Staphylococcus aureus subsp. aureus SA40	Bacteria	Bacillota	Staphylococcus aureus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000470865.1_ASM47086v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus	JGI GOLD - RefSoil	NA
1194526	GCA_000332735.1	Staphylococcus warneri SG1	Bacteria	Bacillota	Staphylococcus warneri	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000332735.1_ASM33273v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri	JGI GOLD - RefSoil	NA
1195464	GCA_000300475.1	Bacillus thuringiensis MC28	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000300475.1_ASM30047v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
1196835	GCA_000267545.1	Stutzerimonas stutzeri CCUG 29243	Bacteria	Pseudomonadota	Stutzerimonas stutzeri	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000267545.1_ASM26754v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas stutzeri	JGI GOLD - RefSoil	NA
1199187	GCA_000390085.1	Mycobacterium avium subsp. paratuberculosis MAP4	Bacteria	Actinomycetota	Mycobacterium avium	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000390085.1_ASM39008v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium avium	JGI GOLD - RefSoil	NA
1203460	GCA_000340845.1	Streptomyces hygroscopicus subsp. jinggangensis TL01	Bacteria	Actinomycetota	Streptomyces hygroscopicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000340845.1_ASM34084v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces hygroscopicus	JGI GOLD - RefSoil	NA
1204414	GCA_000382905.1	Corynebacterium glutamicum K051	Bacteria	Actinomycetota	Corynebacterium glutamicum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000382905.1_ASM38290v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glutamicum	JGI GOLD - RefSoil	NA
1207075	GCA_000316175.1	Pseudomonas sp. UW4	Bacteria	Pseudomonadota	Pseudomonas sp. UW4	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000316175.1_ASM31617v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. UW4	JGI GOLD - RefSoil	NA
1214101	GCA_000349325.1	Streptomyces davaonensis JCM 4913	Bacteria	Actinomycetota	Streptomyces davaonensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000349325.1_ASM34932v1_genomic.fna.gz	k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces davaonensis	JGI GOLD - RefSoil	NA
1217737	GCA_000292705.1	Bacillus thuringiensis HD-789	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000292705.1_ASM29270v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
1217984	GCA_000292415.1	Bacillus cereus FRI-35	Bacteria	Bacillota	Bacillus cereus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000292415.1_ASM29241v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus cereus	JGI GOLD - RefSoil	NA
1218175	GCA_000292455.1	Bacillus thuringiensis HD-771	Bacteria	Bacillota	Bacillus thuringiensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000292455.1_ASM29245v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus thuringiensis	JGI GOLD - RefSoil	NA
1218933	GCA_000294535.1	Pectobacterium carotovorum subsp. carotovorum PCC21	Bacteria	Pseudomonadota	Pectobacterium carotovorum	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000294535.1_ASM29453v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Pectobacterium;s__Pectobacterium carotovorum	JGI GOLD - RefSoil	NA
1219375	GCA_000454545.1	Xanthomonas cassavae CFBP 4642	Bacteria	Pseudomonadota	Xanthomonas cassavae	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000454545.1_20120625_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas cassavae	JGI GOLD - RefSoil	NA
1225788	GCA_000319475.1	Bacillus velezensis AS43.3	Bacteria	Bacillota	Bacillus velezensis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000319475.1_ASM31947v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	JGI GOLD - RefSoil	NA
1228997	GCA_000295655.1	Riemerella anatipestifer RA-CH-1	Bacteria	Bacteroidota	Riemerella anatipestifer	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000295655.1_ASM29565v1_genomic.fna.gz	k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella anatipestifer	JGI GOLD - RefSoil	NA
1229205	GCA_000300095.1	Paraburkholderia phenoliruptrix BR3459a	Bacteria	Pseudomonadota	Paraburkholderia phenoliruptrix	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000300095.1_ASM30009v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenoliruptrix	JGI GOLD - RefSoil	NA
1229785	GCA_000294635.1	Burkholderia pseudomallei BPC006	Bacteria	Pseudomonadota	Burkholderia pseudomallei	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000294635.1_ASM29463v1_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia pseudomallei	JGI GOLD - RefSoil	NA
1230587	GCA_000304415.1	Sinorhizobium meliloti Rm41	Bacteria	Pseudomonadota	Sinorhizobium meliloti	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000304415.1_RM41_genomic.fna.gz	k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Sinorhizobium;s__Sinorhizobium meliloti	JGI GOLD - RefSoil	NA
1233100	GCA_000338735.1	Bacillus subtilis XF-1	Bacteria	Bacillota	Bacillus subtilis	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000338735.1_ASM33873v1_genomic.fna.gz	k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus subtilis	JGI GOLD - RefSoil	NA
1241935	GCA_000364745.1	Sulfolobus islandicus LAL14/1	Archaea	Thermoproteota	Sulfolobus islandicus	/projectnb/talbot-lab-data/zrwerbin/soil_genome_db/genomes/ncbi_genomes/GCA_000364745.1_ASM36474v1_genomic.fna.gz	k__Archaea;p__Thermoproteota;c__Thermoprotei;o__Sulfolobales;f__Sulfolobaceae;g__Sulfolobus;s__Sulfolobus islandicus	JGI GOLD - RefSoil	NA
